ID_KA;ID_KU;ACRONYM;NAME;DATE;LOCATION;DEADLINE (unused);;CONGRESS_ID;DEADLINE
100;1004;CCISP-Scopus 2021;The 6th International Conference on Communication, Image and Signal Processing;Nov 19, 2021 - Nov 21, 2021;Chengdu, China;Jul 20, 2021;20/07/2021;137;2021-07-20
100;1004;ACM SaT-CPS 2021;ACM Workshop on Secure and Trustworthy Cyber-Physical Systems;Apr 28, 2021 - Apr 28, 2021;Virtually, Online;Jan 8, 2021;8/01/2021;138;2021-01-08
100;1004;Scopus-CCISP 2021;The 6th International Conference on Communication, Image and Signal Processing;Nov 19, 2021 - Nov 21, 2021;Chengdu, China;Jul 20, 2021;20/07/2021;139;2021-07-20
100;1004;SOTICS 2021;The Eleventh International Conference on Social Media Technologies, Communication, and Informatics;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;140;2021-07-05
100;1004;ICCIS--IEEE, Ei and Scopus 2021;IEEE--2021 5th International Conference on Communication and Information Systems (ICCIS 2021)--Ei Compendex, Scopus;Oct 15, 2021 - Oct 17, 2021;Chongqing, China;May 10, 2021;10/05/2021;141;2021-05-10
100;1004;IEEE--ICCIS--Ei and Scopus 2021;IEEE--2021 5th International Conference on Communication and Information Systems (ICCIS 2020)--Ei Compendex, Scopus;Oct 15, 2021 - Oct 17, 2021;Chongqing, China;May 10, 2021;10/05/2021;142;2021-05-10
100;1004;DASC 2021;The 19th IEEE International Conference on Dependable, Autonomic & Secure Computing;Aug 23, 2021 - Aug 26, 2021;Calgary, Canada (On-site & Virtual);Apr 15, 2021;15/04/2021;143;2021-04-15
100;1004;SKM 2021;International Conference on Secure Knowledge Management;Oct 8, 2021 - Oct 9, 2021;San Antonio;Jun 21, 2021;21/06/2021;144;2021-06-21
100;1004;ICTS 2021;The 13th International Conference on Information & Communication Technology and System;Oct 20, 2021 - Oct 21, 2021;Virtual conference;Jul 8, 2021;8/07/2021;145;2021-07-08
100;1004;ICT-DM 2021;The 7th International Conference on Information and Communication Technologies for Disaster Management;Dec 3, 2021 - Dec 5, 2021;Hangzhou, China;Jun 20, 2021 (Jun 15, 2021);20/06/2021;146;2021-06-20
100;1004;IEEE--ICCIS--Ei and Scopus 2021;IEEE--2021 5th International Conference on Communication and Information Systems (ICCIS 2021)--Ei Compendex, Scopus;Oct 15, 2021 - Oct 17, 2021;Chongqing, China;May 10, 2021;10/05/2021;147;2021-05-10
100;1004;ACM-DSIT 2021;2021 4th International Conference on Data Science and Information Technology (DSIT 2021);Jul 23, 2021 - Jul 25, 2021;Shanghai, China;Mar 20, 2021;20/03/2021;148;2021-03-20
100;1004;ACM--CCCE--EI Compendex, Scopus 2021;ACM--2021 International Conference on Computer and Communication Engineering (CCCE 2021)--EI Compendex, Scopus;Apr 23, 2021 - Apr 25, 2021;Jeju Island, South Korea;Mar 15, 2021;15/03/2021;149;2021-03-15
100;1004;DSML 2021;4th International Workshop on Dependable and Secure Machine Learning;Jun 21, 2021 - Jun 21, 2021;Taiwan;Mar 7, 2021;7/03/2021;150;2021-03-07
100;1004;ACCESS 2021;2nd International Conference on ADVANCES IN COMPUTING, COMMUNICATION, EMBEDDED AND SECURE SYSTEMS;May 26, 2021 - May 28, 2021;Kalady, Ernakulam, INDIA;Mar 5, 2021;5/03/2021;151;2021-03-05
100;1004;MediAsia 2021;The 12th Asian Conference on Media, Communication & Film (MediAsia2021);Nov 9, 2021 - Nov 12, 2021;Kyoto, Japan;Jun 20, 2021;20/06/2021;152;2021-06-20
100;1004;EAI ICTCC 2021;7th EAI International Conference on Nature of Computation and Communication (Springer, Scopus, ISI, Ei, more);Oct 28, 2021 - Oct 29, 2021;Ho Chi Minh City, Vietnam;May 10, 2021;10/05/2021;153;2021-05-10
100;1004;LLL 2021;8th International Conference on Language, Literature, Linguistics 2021;Jul 26, 2021 - Jul 27, 2021;Online;May 30, 2021;30/05/2021;154;2021-05-30
100;1004;MaLeNe 2021;1st International Workshop on Machine Learning in Networking;Sep 13, 2021 - Sep 14, 2021;Lübeck, Germany;May 30, 2021;30/05/2021;155;2021-05-30
100;1004;IEEE ICICSP--EI, Scopus 2021;2021 4th IEEE International Conference on Information Communication and Signal Processing (ICICSP 2021)--Ei Compendex, Scopus;Sep 24, 2021 - Sep 26, 2021;Shanghai, China;May 10, 2021;10/05/2021;156;2021-05-10
100;1004;ICCNT--JA, SCOPUS 2021;2021 5th International Conference on Communication and Network Technology (ICCNT 2021)--JA, Scopus;Sep 25, 2021 - Sep 27, 2021;Paris, France;May 5, 2021;5/05/2021;157;2021-05-05
100;1004;ICICSP--IEEE, Ei and Scopus 2021;2021 4th IEEE International Conference on Information Communication and Signal Processing (ICICSP 2021)--Ei Compendex, Scopus;Sep 24, 2021 - Sep 26, 2021;Shanghai, China;May 10, 2021;10/05/2021;158;2021-05-10
100;1004;NOCS 2021;International Symposium on Networks-on-Chip (NOCS) 2021 Call for Papers;Oct 10, 2021 - Oct 15, 2021;Virtual Conference;May 21, 2021 (May 14, 2021);21/05/2021;159;2021-05-21
100;1004;ICCCISc 2021;International Conference on Communication, Control and Information Sciences (IEEE IAS);Jun 16, 2021 - Jun 18, 2021;Online;Apr 1, 2021;1/04/2021;160;2021-04-01
100;1004;ICCEI--JA, Scopus 2021;2021 9th International Conference on Communication and Electronics Information (ICCEI 2021)--JA, Scopus;Sep 4, 2021 - Sep 6, 2021;Fukuoka, Japan;Apr 20, 2021;20/04/2021;161;2021-04-20
100;1004;CCGE 2021;1st IEEE International Conference on Computing, Communication and Green Engineering-2021;Jul 8, 2021 - Jul 10, 2021;Pune;Apr 10, 2021;10/04/2021;162;2021-04-10
100;1004;NanoCom 2021;8th ACM International Conference on Nanoscale Computing and Communication;Sep 7, 2021 - Sep 9, 2021;Catania, Italy;Apr 15, 2021;15/04/2021;163;2021-04-15
100;1004;DACH+ EnInf 2021;DACH+ Conference and Doctoral Workshop on Energy Informatics;Sep 16, 2021 - Sep 17, 2021;Freiburg, Germany;Apr 19, 2021;19/04/2021;164;2021-04-19
100;1004;CCCE--ACM, EI, Scopus 2021;ACM--2021 International Conference on Computer and Communication Engineering (CCCE 2021)--EI Compendex, Scopus;Apr 23, 2021 - Apr 25, 2021;Jeju Island, South Korea;Mar 15, 2021;15/03/2021;165;2021-03-15
100;1004;ICEST 2021;56th International Conference on Information, Communication and Eenergy Systems and Technologies;Jun 16, 2021 - Jun 18, 2021;Sozopol, Bulgaria;Mar 31, 2021;31/03/2021;166;2021-03-31
100;1004;FlexNGIA 2021;1st IFIP/IEEE International workshop on Fully-Flexible Internet Architectures and Protocols for the Next-Generation Internet;May 17, 2021 - May 21, 2021;Bordeaux, France;Jan 29, 2021;29/01/2021;167;2021-01-29
100;1004;ATCES--SCOPUS 2021;5th International Conference on Aerospace Technology, Communications and Energy Systems (ATCES 2021);Sep 23, 2021 - Sep 25, 2021;Shanghai, China;Mar 25, 2021;25/03/2021;168;2021-03-25
100;1004;EAI HE-IoT/CPS 2021;EAI Secure Computation in Internet of Things (IoT) and Cyber Physical Systems (CPS) 2021;May 15, 2021 - May 16, 2021;Xiamen, China or Online;Jan 20, 2021;20/01/2021;169;2021-01-20
100;1004;DADS 2021;ACM Dependable, Adaptive, and Secure Distributed Systems;Mar 22, 2021 - Mar 26, 2021;Gwangju, Korea;Sep 15, 2020;15/09/2020;170;2020-09-15
100;1004;IEICE_ED_SI 2021;Special Section on the Architectures, Protocols, and Applications for the Future Internet;N/A;N/A;Aug 21, 2020;21/08/2020;171;2020-08-21
100;1005;ICDM 2021;21st IEEE International Conference on Data Mining;Dec 7, 2021 - Dec 10, 2021;Auckland, New Zealand;Jun 11, 2021;11/06/2021;172;2021-06-11
100;1005;CEVVE 2021;2021 International Conference on Electric Vehicle and Vehicle Engineering (CEVVE 2021);Sep 17, 2021 - Sep 19, 2021;Frankfurt, Germany;Jul 31, 2021;31/07/2021;173;2021-07-31
100;1005;MDPI-SI-BDHA 2021;Call for Papers: Special Issue “Big Data for eHealth Applications” (MDPI Applied Sciences, IF 2.474 – Indexed on Scopus, Web of Science);N/A;N/A;Sep 15, 2021;15/09/2021;174;2021-09-15
100;1005;DATA ANALYTICS 2021;The Tenth International Conference on Data Analytics;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;175;2021-07-05
100;1005;ML_BDA 2021;Special Issue on Machine Learning Technologies for Big Data Analytics;N/A;N/A;Aug 15, 2021;15/08/2021;176;2021-08-15
100;1005;IEEE DSAA 2021;8th IEEE International Conference on Data Science and Advanced Analytics;Oct 6, 2021 - Oct 9, 2021;Porto, Portugal;May 23, 2021;23/05/2021;177;2021-05-23
100;1005;BDIoT 2021;5th International Conference on Big Data and Internet of Things - BDIoT’21;Mar 17, 2021 - Mar 18, 2021;Rabat - Morocco;Dec 1, 2021;1/12/2021;178;2021-12-01
100;1005;iDSC 2021;4th International Data Science Conference;Oct 20, 2021 - Oct 22, 2021;Vienna;Jun 20, 2021;20/06/2021;179;2021-06-20
100;1005;CCNC 2021;IEEE Consumer Communications & Networking Conference;Jan 9, 2021 - Jan 12, 2021;Las Vegas, USA;Jul 10, 2021;10/07/2021;180;2021-07-10
100;1005;ISC HPC 2021;ISC HIGH PERFORMANCE 2021 DIGITAL;Jun 24, 2021 - Jul 2, 2021;Digital;Dec 21, 2021 (Dec 14, 2020);21/12/2021;181;2021-12-21
100;1005;IEEE SSCI 2021;2021 IEEE Symposium Series on Computational Intelligence;Dec 5, 2021 - Dec 8, 2021;Orlando, Florida, USA;Aug 6, 2021;6/08/2021;182;2021-08-06
100;1005;ICSRS--Scopus & EI Compendex 2021;2021 5th International Conference on System Reliability and Safety (ICSRS 2021)--Scopus & EI Compendex;Nov 24, 2021 - Nov 26, 2021;Palermo, Italy;Jul 5, 2021;5/07/2021;183;2021-07-05
100;1005;CRITIS 2021;The 16th International Conference on Critical Information Infrastructures Security;Sep 27, 2021 - Sep 29, 2021;EPFL SwissTech, Lausanne, Switzerland;May 14, 2021;14/05/2021;184;2021-05-14
100;1005;blockchain_ml_iot 2021;Network and Electronics (MDPI) Joint Special Issue - Blockchain and Machine Learning for IoT: Security and Privacy Challenges;N/A;N/A;Dec 31, 2021;31/12/2021;185;2021-12-31
100;1005;ai4i 2021;Artificial Intelligence for Industries (ai4i 2021);Sep 20, 2021 - Sep 22, 2021;Laguna Hills, California, USA;Jul 1, 2021;1/07/2021;186;2021-07-01
100;1005;SOFSEM 2021;47th International Conference on Current Trends in Theory and Practice of Computer Science;Jan 25, 2021 - Jan 28, 2021;Bozen-Bolzano, Italy;Aug 3, 2021 (Jul 27, 2021);3/08/2021;187;2021-08-03
100;1005;NISecurity 2021;2021 International Conference on Network and Information Security (NISecurity 2021);Aug 13, 2021 - Aug 15, 2021;Stockholm, Sweden;Jun 30, 2021;30/06/2021;188;2021-06-30
100;1005;Scopus-ICDPR 2022;The 6th International Conference on Data Processing and Robotics (ICDPR 2022);Jan 6, 2022 - Jan 8, 2022;Hokkaido, Japan;Jul 5, 2021;5/07/2021;189;2021-07-05
100;1005;Mapping_Monitoring_Wetlands 2021;[Water] (IF: 2.544, ISSN 2073-4441) Special Issue: Mapping and Monitoring of Wetlands;N/A;N/A;Nov 30, 2021;30/11/2021;190;2021-11-30
100;1005;ICBDB 2021;2021 3rd International Conference on Big Data and Blockchain(ICBDB 2021);Dec 3, 2021 - Dec 5, 2021;Beijing, China;Oct 30, 2021;30/10/2021;191;2021-10-30
100;1005;EI-WBDC 2021;2021 3rd International Workshop on Big Data and Computing(WBDC 2021);Dec 3, 2021 - Dec 5, 2021;Beijing, China;Oct 31, 2021;31/10/2021;192;2021-10-31
100;1005;SI: Advanced Technology for IE 2022;Special Issue: Secure and Advanced Technology for Intelligent Environments;Jan 1, 2021 - Jun 1, 2022;JAISE (IOS) journal;Sep 5, 2021;5/09/2021;193;2021-09-05
100;1005;AICCC--EI, Scopus 2021;2021 4th Artificial Intelligence and Cloud Computing Conference (AICCC 2021)--EI Compendex, Scopus;Dec 17, 2021 - Dec 19, 2021;Kyoto, Japan;Aug 5, 2021;5/08/2021;194;2021-08-05
100;1005;BigMM 2021;IEEE International Conference on Multimedia Big Data 2021;Nov 15, 2021 - Nov 17, 2021;Taichung, Taiwan;Aug 9, 2021;9/08/2021;195;2021-08-09
100;1005;CANS 2021;Cryptology and Network Security;Dec 13, 2021 - Dec 15, 2021;Vienna, Austria;Jun 1, 2021;1/06/2021;196;2021-06-01
100;1005;CLUSTER 2021;23rd IEEE Cluster Conference;Sep 7, 2021 - Sep 10, 2021;Portland, Oregon, USA;May 17, 2021 (May 10, 2021);17/05/2021;197;2021-05-17
100;1005;ICBICC 2021;2021 3rd International Conference on Big Data, IoT, and Cloud Computing (ICBICC 2021);Nov 12, 2021 - Nov 14, 2021;Rome, Italy;Sep 30, 2021;30/09/2021;198;2021-09-30
100;1005;SNSA-SI-MDPI 2021;Sensor Networks Security and Applications;N/A;N/A;Jul 31, 2021;31/07/2021;199;2021-07-31
100;1005;ICSRS--Scopus & EI 2021;2021 5th International Conference on System Reliability and Safety (ICSRS 2021)--Scopus & EI Compendex;Nov 24, 2021 - Nov 26, 2021;Palermo, Italy;Jul 5, 2021;5/07/2021;200;2021-07-05
100;1005;ICPM 2021;3rd International Conference on Process Mining;Oct 31, 2021 - Nov 4, 2021;Eindhoven;Jul 1, 2021 (Jun 15, 2021);1/07/2021;201;2021-07-01
100;1005;BDSIC--EI Compendex, Scopus 2021;2021 3rd International Conference on Big-data Service and Intelligent Computation (BDSIC 2021)--Ei Compendex, Scopus;Nov 19, 2021 - Nov 21, 2021;HuaQiao University, Xiamen?China;Jul 5, 2021;5/07/2021;202;2021-07-05
100;1005;BDSIC--EI, Scopus 2021;2021 3rd International Conference on Big-data Service and Intelligent Computation (BDSIC 2021)--Ei Compendex, Scopus;Nov 19, 2021 - Nov 21, 2021;HuaQiao University, Xiamen?China;Jul 5, 2021;5/07/2021;203;2021-07-05
100;1005;EMERGING 2021;The Thirteenth International Conference on Emerging Networks and Systems Intelligence;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;204;2021-07-05
100;1005;CCEAI-Scopus 2022;The 6th International Conference on Control Engineering and Artificial Intelligence (CCEAI 2022);Jan 6, 2022 - Jan 8, 2022;Hokkaido, Japan;Jul 5, 2021;5/07/2021;205;2021-07-05
100;1005;EICC 2021;European Interdisciplinary Cybersecurity Conference (EICC 2021);Nov 10, 2021 - Nov 11, 2021;Targu Mures, Romania;Jun 14, 2021;14/06/2021;206;2021-06-14
100;1005;NCAA 2022;Topical Collection on Deep Learning for Time Series Data for Neural Computing and Applications;N/A;N/A;Jun 30, 2021;30/06/2021;207;2021-06-30
100;1005;CCCI 2021;International Conference on Communications, Computing, Cybersecurity, and Informatics;Oct 15, 2021 - Oct 17, 2021;Beijing, China;Jul 24, 2021;24/07/2021;208;2021-07-24
100;1005;Scopus-WSM 2021;The 3rd International Conference on Water Security and Management ( WSM 2021);Dec 9, 2021 - Dec 11, 2021;Tokyo, Japan;Jun 10, 2021;10/06/2021;209;2021-06-10
100;1005;SI on SPIHG 2022;IEEE S&P CfP: Special Issue on Security and Privacy Issues of Home Globalization;N/A;N/A;May 15, 2021;15/05/2021;210;2021-05-15
100;1005;Elec-SI-IIDS 2021;Special Issue on Design of Intelligent Intrusion Detection Systems;N/A;N/A;May 31, 2021;31/05/2021;211;2021-05-31
100;1005;SPBP 2021;The Fourth Workshop on Security and Privacy-enhanced Business Process Management;Sep 6, 2021 - Sep 6, 2021;Rome, Italy;May 24, 2021;24/05/2021;212;2021-05-24
100;1005;HOST 2021;IEEE International Symposium on Hardware Oriented Security and Trust (HOST);Dec 5, 2021 - Dec 8, 2021;Washington Dc, USA;May 4, 2021 (Apr 27, 2021);4/05/2021;213;2021-05-04
100;1005;CYBER 2021;The Sixth International Conference on Cyber-Technologies and Cyber-Systems;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;214;2021-07-05
100;1005;MDPI - Risk Management - Scopus 2021;Special Issue of Journal Applied System Innovation: Risk Management;N/A;N/A;Jul 31, 2021;31/07/2021;215;2021-07-31
100;1005;ICTS 2021;The 13th International Conference on Information & Communication Technology and System;Oct 20, 2021 - Oct 21, 2021;Virtual conference;Jul 8, 2021;8/07/2021;216;2021-07-08
100;1005;ICAA 2021;2021 International Conference on Intelligent Computing, Automation and Applications;Jun 25, 2021 - Jun 27, 2021;Nanjing;Jun 21, 2021;21/06/2021;217;2021-06-21
100;1005;ICT-DM 2021;The 7th International Conference on Information and Communication Technologies for Disaster Management;Dec 3, 2021 - Dec 5, 2021;Hangzhou, China;Jun 20, 2021 (Jun 15, 2021);20/06/2021;218;2021-06-20
100;1005;WSM-Scopus 2021;The 3rd International Conference on Water Security and Management ( WSM 2021);Dec 9, 2021 - Dec 11, 2021;Tokyo, Japan;Jun 10, 2021;10/06/2021;219;2021-06-10
100;1005;CSW 2021;2021 International Workshop on Cyber Security (CSW 2021);Aug 13, 2021 - Aug 15, 2021;Stockholm, Sweden;Jun 30, 2021;30/06/2021;220;2021-06-30
100;1005;ICENT--EI Compendex, Scopus 2021;2021 3rd International Conference on Emerging Networks Technologies (ICENT 2021)--Ei Compendex, Scopus;Sep 22, 2021 - Sep 24, 2021;Okinawa, Japan;May 10, 2021;10/05/2021;221;2021-05-10
100;1005;WoSCA 2021;WoSCA 2021 : 2nd International Workshop on Smart Contract Analysis;Jul 12, 2021 - Jul 16, 2021;Aarhus, Denmark;May 14, 2021;14/05/2021;222;2021-05-14
100;1006;ICDM 2021;21st IEEE International Conference on Data Mining;Dec 7, 2021 - Dec 10, 2021;Auckland, New Zealand;Jun 11, 2021;11/06/2021;223;2021-06-11
100;1006;CEVVE 2021;2021 International Conference on Electric Vehicle and Vehicle Engineering (CEVVE 2021);Sep 17, 2021 - Sep 19, 2021;Frankfurt, Germany;Jul 31, 2021;31/07/2021;224;2021-07-31
100;1006;MDPI-SI-BDHA 2021;Call for Papers: Special Issue “Big Data for eHealth Applications” (MDPI Applied Sciences, IF 2.474 – Indexed on Scopus, Web of Science);N/A;N/A;Sep 15, 2021;15/09/2021;225;2021-09-15
100;1006;DATA ANALYTICS 2021;The Tenth International Conference on Data Analytics;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;226;2021-07-05
100;1006;ML_BDA 2021;Special Issue on Machine Learning Technologies for Big Data Analytics;N/A;N/A;Aug 15, 2021;15/08/2021;227;2021-08-15
100;1006;IEEE DSAA 2021;8th IEEE International Conference on Data Science and Advanced Analytics;Oct 6, 2021 - Oct 9, 2021;Porto, Portugal;May 23, 2021;23/05/2021;228;2021-05-23
100;1006;BDIoT 2021;5th International Conference on Big Data and Internet of Things - BDIoT’21;Mar 17, 2021 - Mar 18, 2021;Rabat - Morocco;Dec 1, 2021;1/12/2021;229;2021-12-01
100;1006;iDSC 2021;4th International Data Science Conference;Oct 20, 2021 - Oct 22, 2021;Vienna;Jun 20, 2021;20/06/2021;230;2021-06-20
100;1006;SOUPS 2021;The Seventeenth Symposium on Usable Privacy and Security;Aug 8, 2021 - Aug 10, 2021;Vancouver, B.C., Canada;Feb 25, 2021 (Feb 18, 2021);25/02/2021;231;2021-02-25
100;1006;ISC HPC 2021;ISC HIGH PERFORMANCE 2021 DIGITAL;Jun 24, 2021 - Jul 2, 2021;Digital;Dec 21, 2021 (Dec 14, 2020);21/12/2021;232;2021-12-21
100;1006;IEEE SSCI 2021;2021 IEEE Symposium Series on Computational Intelligence;Dec 5, 2021 - Dec 8, 2021;Orlando, Florida, USA;Aug 6, 2021;6/08/2021;233;2021-08-06
100;1006;ICSRS--Scopus & EI Compendex 2021;2021 5th International Conference on System Reliability and Safety (ICSRS 2021)--Scopus & EI Compendex;Nov 24, 2021 - Nov 26, 2021;Palermo, Italy;Jul 5, 2021;5/07/2021;234;2021-07-05
100;1006;blockchain_ml_iot 2021;Network and Electronics (MDPI) Joint Special Issue - Blockchain and Machine Learning for IoT: Security and Privacy Challenges;N/A;N/A;Dec 31, 2021;31/12/2021;235;2021-12-31
100;1006;EAI SecureComm 2021;17th EAI International Conference on Security and Privacy in Communication Networks (Springer, Scopus, ISI, Ei, more);Sep 6, 2021 - Sep 9, 2021;Canterbury, Great Britain;Mar 15, 2021;15/03/2021;236;2021-03-15
100;1006;CSPPSG 2021;MDPI Sensors - Special Issue on 'Cybersecurity and Privacy-Preserving in Modern Smart Grid';N/A;N/A;Feb 28, 2021;28/02/2021;237;2021-02-28
100;1006;ai4i 2021;Artificial Intelligence for Industries (ai4i 2021);Sep 20, 2021 - Sep 22, 2021;Laguna Hills, California, USA;Jul 1, 2021;1/07/2021;238;2021-07-01
100;1006;SOFSEM 2021;47th International Conference on Current Trends in Theory and Practice of Computer Science;Jan 25, 2021 - Jan 28, 2021;Bozen-Bolzano, Italy;Aug 3, 2021 (Jul 27, 2021);3/08/2021;239;2021-08-03
100;1006;Scopus-ICDPR 2022;The 6th International Conference on Data Processing and Robotics (ICDPR 2022);Jan 6, 2022 - Jan 8, 2022;Hokkaido, Japan;Jul 5, 2021;5/07/2021;240;2021-07-05
100;1006;Mapping_Monitoring_Wetlands 2021;[Water] (IF: 2.544, ISSN 2073-4441) Special Issue: Mapping and Monitoring of Wetlands;N/A;N/A;Nov 30, 2021;30/11/2021;241;2021-11-30
100;1006;ICBDB 2021;2021 3rd International Conference on Big Data and Blockchain(ICBDB 2021);Dec 3, 2021 - Dec 5, 2021;Beijing, China;Oct 30, 2021;30/10/2021;242;2021-10-30
